timestamp,station_id,station_name,latitude,longitude,percent_full,state
2025-05-08 15:22:32,1786696564295760054,Scholes St & Lorimer St,40.708323,-73.948732,0.1852,empty
2025-05-08 15:22:32,1786696780996714874,Driggs Ave & S 2 St,40.712628,-73.960575,0.1,empty
2025-05-08 15:22:32,1786697932047949952,Manhattan Ave & Devoe St,40.713532,-73.945987,0.9582999999999999,full
2025-05-08 15:22:32,1786698321265653818,S 4 St & Roebling St,40.710709,-73.959724,0.048799999999999996,empty
2025-05-08 15:22:32,1786698974100683436,N 7 St & Driggs Ave,40.716967,-73.956388,0.9623,full
2025-05-08 15:22:32,1791472201147965920,W 54 St & 6 Ave,40.761865,-73.977242,0.9682999999999999,full
2025-05-08 15:22:32,1797078913880883846,60 Pl & Bleecker St,40.71107,-73.903,0.0,empty
2025-05-08 15:22:32,17aeb1e3-fd18-4cf9-9473-17dfa5b0a312,Union St & Bedford Ave,40.669178,-73.955416,0.0833,empty
2025-05-08 15:22:32,17c45d34-0d8d-46ba-9078-e9a2a7c5867c,Grand Concourse & E 167 St,40.834263,-73.917641,0.0333,empty
2025-05-08 15:22:32,1804892772559499512,W 25 St & 8 Ave,40.7465,-73.997326,0.1364,empty
2025-05-08 15:22:32,1817627670084542818,Rogers Ave & Lenox Rd,40.65378,-73.95273,0.1739,empty
2025-05-08 15:22:32,1828965887815635862,71 St & 37 Ave,40.7488,-73.89451,0.1739,empty
2025-05-08 15:22:32,1828967027013302842,81 St & 24 Ave,40.76466,-73.88803,0.9473999999999999,full
2025-05-08 15:22:32,1828967208126648828,23 Ave & 83 St,40.76646,-73.88674,0.9473999999999999,full
2025-05-08 15:22:32,1828967979464708718,87 St & Roosevelt Ave,40.74825,-73.87936,0.0,empty
2025-05-08 15:22:32,1828968082192898522,86 St & 37 Ave,40.75,-73.88062,0.1364,empty
2025-05-08 15:22:32,1828968199249922252,86 St & 35 Ave,40.7523,-73.88093,0.09519999999999999,empty
2025-05-08 15:22:32,1828968883163894358,24 Ave & 87 St,40.7654,-73.88256,0.9,full
2025-05-08 15:22:32,1828969417249358046,100 St & Northern Blvd,40.75748,-73.86843,0.1818,empty
2025-05-08 15:22:32,1828969851041055492,104 St & Northern Blvd,40.75755,-73.86454,0.1739,empty
2025-05-08 15:22:32,18326827-dcae-47e0-8518-c4bb9e21eef6,Keegan Rd & 2 Ave,40.642431,-74.025536,0.9714,full
2025-05-08 15:22:32,1833865926273309136,W 84 St & Amsterdam Ave,40.78621,-73.9756,0.15869999999999998,empty
2025-05-08 15:22:32,1834145064843958330,34 Ave & 71 St,40.75257,-73.89538,0.1364,empty
2025-05-08 15:22:32,1834145589124844432,92 St & 37 Ave,40.75085,-73.87509,0.0526,empty
2025-05-08 15:22:32,1835244925191295588,95 St & 35 Ave,40.75301,-73.87266,0.0,empty
2025-05-08 15:22:32,1835246381185208614,34 Ave & Junction Blvd,40.75502,-73.87285,0.087,empty
2025-05-08 15:22:32,1835246658344669972,96 St & Northern Blvd,40.75712,-73.8722,0.0,empty
2025-05-08 15:22:32,1835246937517543544,24 Ave & 92 St,40.76589,-73.87789,0.9,full
2025-05-08 15:22:32,1835247352748090208,Jackson Mill Rd & 24 Ave,40.76619,-73.87561,0.9167000000000001,full
2025-05-08 15:22:32,1835247469495105628,25 Ave & 96 St,40.76447,-73.87369,0.9523999999999999,full
2025-05-08 15:22:32,1835249197527877718,100 St & 37 Ave,40.75243,-73.86717,0.05,empty
2025-05-08 15:22:32,1835249317786962140,99 St & 38 Ave,40.75055,-73.86725,0.0333,empty
2025-05-08 15:22:32,1835249448692130546,102 St & 34 Ave,40.75584,-73.86621,0.1364,empty
2025-05-08 15:22:32,1836581534415880440,92 St & 35 Ave,40.7529,-73.87536,0.0,empty
2025-05-08 15:22:32,1836581714456697424,93 St & Roosevelt Ave,40.74888,-73.87368,0.0417,empty
2025-05-08 15:22:32,1838070703178521596,107 St & 32 Ave,40.75996,-73.86224,0.0,empty
2025-05-08 15:22:32,1838617691511229014,81 St & 35 Ave,40.75179,-73.88568,0.12,empty
2025-05-08 15:22:32,1838685618105506490,98 St & 25 Ave,40.76454,-73.87171,0.9,full
2025-05-08 15:22:32,1840504138040045682,Jackson Mill Rd & 93 St,40.75874,-73.87535,0.1905,empty
2025-05-08 15:22:32,1841240663447542046,72 St & Broadway,40.74751,-73.89372,0.9,full
2025-05-08 15:22:32,1843486390605672640,Ithaca St & Baxter Ave,40.74638,-73.88322,0.04,empty
2025-05-08 15:22:32,1843486757863039016,55 Ave & 90 St,40.73676,-73.87318,0.9048,full
2025-05-08 15:22:32,1846086027713733188,90 St & 51 Ave,40.73937,-73.87411,0.9473999999999999,full
2025-05-08 15:22:32,1846086362824884662,56 Ave & 92 St,40.73649,-73.86995,0.92,full
2025-05-08 15:22:32,1848241332086049696,Case St & 94 St,40.74619,-73.87193,0.047599999999999996,empty
2025-05-08 15:22:32,1848241879913802606,56 Ave & Junction Blvd,40.73716,-73.86625,0.9091,full
2025-05-08 15:22:32,1849009654626746672,55 Ave & 97 Pl,40.73892,-73.86367,0.9473999999999999,full
2025-05-08 15:22:32,1849010133527040242,111 St & Roosevelt Ave,40.75147,-73.8557,0.09519999999999999,empty
2025-05-08 15:22:32,1851254360969534132,Benham St & Roosevelt Ave,40.74841,-73.8751,0.0417,empty
2025-05-08 15:22:32,1851674088959433552,Judge St & Britton Ave,40.74454,-73.88112,0.1739,empty
2025-05-08 15:22:32,1851955603137491568,N Portland Ave & Flushing Ave,40.697926,-73.97663,0.9394,full
2025-05-08 15:22:32,1854537815365165328,39 Ave & 99 St,40.74962,-73.86677,0.1429,empty
2025-05-08 15:22:32,1854538169357726138,104 St & 32 Ave,40.75951,-73.86491,0.0909,empty
2025-05-08 15:22:32,1856766912456610780,34 Ave & 89 St,40.75437,-73.87833,0.0741,empty
2025-05-08 15:22:32,1857217349795049790,Lexington Ave & Patchen Ave,40.6904,-73.9277,0.0,empty
2025-05-08 15:22:32,1861680103893703034,Sedgwick Ave & W 195 St,40.87049,-73.90287,0.1429,empty
2025-05-08 15:22:32,1861683747231494964,Eames Pl & Claflin Ave,40.8692,-73.90121,0.1,empty
2025-05-08 15:22:32,1862788101231526152,Broadway & W 234 St,40.88185,-73.90291,0.9,full
2025-05-08 15:22:32,1869753812884512816,Strong St & University Ave,40.87119,-73.89918,0.2,empty
2025-05-08 15:22:32,1869754143518014264,78 St & Northern Blvd,40.75499,-73.88905,0.175,empty
2025-05-08 15:22:32,1875023224873448258,91 St & 23 Ave,40.76768,-73.87899,0.9091,full
2025-05-08 15:22:32,1875395639434791520,Gleane St & Britton Ave,40.74646,-73.87996,0.05,empty
2025-05-08 15:22:32,1877920686883352866,60 Ave & Junction Blvd,40.73466,-73.86501,0.9582999999999999,full
2025-05-08 15:22:32,1880643645302280466,Washington Ave & Park Pl,40.675832,-73.963308,0.030299999999999997,empty
2025-05-08 15:22:32,1880643915885220532,Eastern Pkwy & Franklin Ave (SW Corner),40.670529,-73.958222,0.1,empty
2025-05-08 15:22:32,1880644160834607498,49 Ave & 27 St,40.74113,-73.942518,1.0,full
2025-05-08 15:22:32,1882824287789509296,3 Ave & E 71 St,40.76879,-73.9614,0.0851,empty
2025-05-08 15:22:32,1884599469785421928,3 Ave & E 82 St,40.775744,-73.956375,0.1628,empty
2025-05-08 15:22:32,1885439359712500016,Grand Concourse & E 184 St,40.85941,-73.8985,0.0,empty
2025-05-08 15:22:32,1885440410432338078,E 182 St & Grand Concourse,40.85591,-73.90051,0.07690000000000001,empty
2025-05-08 15:22:32,1885442082749874736,Grand Concourse & E 176 St,40.84761,-73.90745,0.0455,empty
2025-05-08 15:22:32,1888015107269225164,W 54 St & 9 Ave,40.76604,-73.98737,0.0909,empty
2025-05-08 15:22:32,1890927910885612334,Woodhaven Blvd & Hoffman Dr,40.73303,-73.871,0.9,full
2025-05-08 15:22:32,1893519215751496610,40 St & 3 Ave,40.6535,-74.00902,0.9031999999999999,full
2025-05-08 15:22:32,1893622839585237496,2 Ave & E 31 St,40.74299,-73.97711,0.0617,empty
2025-05-08 15:22:32,1898455214498195676,Grand Concourse & E 181 St,40.85466,-73.9015,0.087,empty
2025-05-08 15:22:32,18b19467-28ac-4496-b3e4-f6028b1c5105,Putnam Ave & Knickerbocker Ave,40.69545,-73.91164,0.1379,empty
2025-05-08 15:22:32,19002a4c-3229-450b-ad69-76948696e60d,E 167 St & Franklin Ave,40.82895,-73.90521,0.05,empty
2025-05-08 15:22:32,1900660954723519204,2 Ave & 37 St,40.65624,-74.00933,0.9778,full
2025-05-08 15:22:32,1903998756008763590,E 46 St & Madison Ave,40.755393,-73.977601,0.0189,empty
2025-05-08 15:22:32,1906951766876655628,Sterling Pl & Classon Ave,40.673941,-73.96026,0.0345,empty
2025-05-08 15:22:32,1914337145288845316,President St & Hoyt St,40.680057,-73.991753,0.087,empty
2025-05-08 15:22:32,1923987214021052830,59 St & 41 Ave,40.744577,-73.905986,0.1429,empty
2025-05-08 15:22:32,1937777808143497236,Columbus Ave & W 59 St,40.76931,-73.98464,0.0909,empty
2025-05-08 15:22:32,1945125793810207148,Pulaski St & Throop Ave,40.693115,-73.943149,0.0,empty
2025-05-08 15:22:32,1945126257666675246,Franklin Ave & Quincy St,40.68636,-73.95678,0.1739,empty
2025-05-08 15:22:32,1947367330341251364,Marcy Ave & Gates Ave,40.686679,-73.947417,0.1429,empty
2025-05-08 15:22:32,1954778813955578360,Waverly Ave & Lafayette Ave,40.688231,-73.966804,0.0526,empty
2025-05-08 15:22:32,1960019951675478680,W 90 St & Amsterdam Ave,40.79018,-73.97289,0.0588,empty
2025-05-08 15:22:32,1962547377975794462,Carlton Ave & Greene Ave,40.685957,-73.971468,0.16,empty
2025-05-08 15:22:32,1978170169761096104,108 St & 52 Ave,40.743101,-73.854669,0.11109999999999999,empty
2025-05-08 15:22:32,1989279523593928720,Vesey St & Greenwich St,40.712547,-74.011131,0.9098999999999999,full
2025-05-08 15:22:32,19d17911-1e4a-41fa-b62b-719aa0a6182e,6 Ave & Walker St,40.719792,-74.005224,0.9487000000000001,full
2025-05-08 15:22:32,1abd4668-ed6b-4930-8177-17239ae75a9e,Fairview Ave & Linden St,40.70694,-73.90632,0.0,empty
2025-05-08 15:22:32,1d167807-0aa8-413a-b7a0-01c2ca8a6a60,Kingston Ave & Park Pl,40.67308,-73.94191,0.0,empty
2025-05-08 15:22:32,1d32e684-602b-46b6-8c96-ab47b57a03f3,Grand Ave & Bergen St,40.678045,-73.962408,0.04,empty
2025-05-08 15:22:32,1d8e51b0-8131-4c1f-93fb-f04952c157c0,W 146 St & Broadway,40.826969,-73.949738,0.0333,empty
2025-05-08 15:22:32,1dacb0f6-29f5-4d1b-b910-92ffa5b4ca5d,Eastern Pkwy & Franklin Ave (NE Corner),40.670777,-73.95768,0.16670000000000001,empty
2025-05-08 15:22:32,1ddadf67-ae08-4e86-bdda-236629b9eabd,Brooklyn Ave & Prospect Pl,40.67412,-73.94447,0.12,empty
2025-05-08 15:22:32,1f872052-38c4-4701-96c4-c363de51c2b5,W 54 St & 11 Ave,40.768333,-73.992573,0.1017,empty
2025-05-08 15:22:32,1f8f6714-42a7-45d5-86cd-a093c940b2c9,Grand Concourse & E 161 St,40.827134,-73.922736,0.11109999999999999,empty
2025-05-08 15:22:32,1fba77e2-66ab-4e9c-9f9a-4ec4f11fd80b,Echo Pl & Grand Concourse,40.849955,-73.905943,0.10710000000000001,empty
2025-05-08 15:22:32,2004153375425087884,W 51 St & 7 Ave,40.76167,-73.98256,0.9359000000000001,full
2025-05-08 15:22:32,2009671276352543716,34 Ave & 83 St,40.753935,-73.883901,0.1818,empty
2025-05-08 15:22:32,2010065065442370322,Broadway & 74 St,40.74653,-73.89121,0.0,empty
2025-05-08 15:22:32,21361381-fd4a-44a4-bfa7-61f075192ce9,Cedar St & Myrtle Ave,40.697842,-73.926241,0.0741,empty
2025-05-08 15:22:32,2436e886-dc53-47cb-8733-d663f9dcd922,W 180 St & Fort Washington Ave,40.849972,-73.938423,0.0417,empty
2025-05-08 15:22:32,24509e46-a0de-47e8-ba40-9441da68952a,Fort Washington Ave & W 190 St,40.856906,-73.935662,0.0,empty
