timestamp,station_id,station_name,percent_full,state,flip_count,z_score
2025-05-09 18:19:15,66ddbc89-0aca-11e7-82f6-3863bb44ef7c,Soissons Landing,0.0,empty,1.0,5.488988977944845
2025-05-09 18:19:45,66ddbc89-0aca-11e7-82f6-3863bb44ef7c,Soissons Landing,0.0,empty,1.0,5.488988977944845
2025-05-09 18:20:16,66ddbc89-0aca-11e7-82f6-3863bb44ef7c,Soissons Landing,0.0,empty,1.0,5.488988977944845
2025-05-09 18:20:46,66ddbc89-0aca-11e7-82f6-3863bb44ef7c,Soissons Landing,0.0,empty,1.0,5.488988977944845
2025-05-09 18:21:16,66ddbc89-0aca-11e7-82f6-3863bb44ef7c,Soissons Landing,0.0,empty,1.0,5.488988977944845
2025-05-09 18:21:47,66ddbc89-0aca-11e7-82f6-3863bb44ef7c,Soissons Landing,0.0,empty,1.0,5.488988977944845
2025-05-09 18:22:17,66ddbc89-0aca-11e7-82f6-3863bb44ef7c,Soissons Landing,0.0,empty,1.0,5.488988977944845
2025-05-09 18:22:47,66ddbc89-0aca-11e7-82f6-3863bb44ef7c,Soissons Landing,0.0,empty,1.0,5.488988977944845
